-0.27305   0.01711  -0.34736  -0.08158  -0.15462  -0.12369   0.09212   0.39342
 0.14215   0.00395   0.13488   0.12106   0.11221   0.11025  -0.00921   0.06316
-0.33008   0.00196  -0.16524  -0.56502  -0.44282  -0.39677  -0.18349  -0.22444
-0.35074   0.00131  -0.01513   0.03882   0.00000   0.34609   0.00000   0.08816
